Region,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,RC_Labels
71,70,245216.7417,558.7661877418388,-0.7995764432689422,925.4795821532148,478.02753254822966,3979.225703697873,113.0,216.28893662728248,255.0,0.6372347707049966,0.8562758948536741,57.76154672395274,44.480844969566775,948.7790131005216,2793.0,124235.0,6622429.0,385356767.0,161328.0,6551943.0,329836895.0,18532627443.0,10379504.0,394292311.0,18903307615.0,1025893554403.0,704786724.0,25373677167.0,1164397185995.0,61090354031079.0,2793.0,-6.437517185986508e-12,1096351.2252058724,-6747728.432117063,5.989875262457645e-12,-624062.7572502684,2832830.403499551,-399985719.67810255,1060949.1901181522,4696862.9381821165,377599467.4823383,-988073034.7161696,-17313613.70095333,-543364058.8092657,-3505662502.9596176,-232118920686.8444,0.2765468752598626,0.0256201719553433,0.0064749356620834,0.0012585032694637,1.6255366046762245e-06,-6.14008103772909e-05,-3.2037219051767005e-06,71,1.9360382386758035,4.299636405202838,8.324260492875265,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
74,73,242495.03779999996,555.6566129625454,-1.5107439918657868,1044.688737677517,463.6939216188383,3870.276806426898,95.0,160.1285300506879,242.0,0.6006959547629404,0.8960969134247222,30.910934105720493,55.1908037653874,1029.719943139881,2762.0,152437.0,10552759.0,812843467.0,85376.0,4608743.0,328268099.0,26322609053.0,3068012.0,163879051.0,11932581643.0,982484310337.0,120745490.0,6417618539.0,474824034719.0,39777832352045.0,2762.0,7.133849067031406e-12,2139638.446415641,-5748515.40243378,-4.362732397567015e-12,-103227.06227371478,13466829.991903145,-89580726.54954945,428960.0897900072,934692.5978860722,311650411.0376799,-423707360.059377,-608740.9065254593,-37202777.87361553,3534294919.063187,-28232059732.21981,0.3367044701791888,0.0510178202698653,0.0109177956169151,0.0011727371684356,-2.708855544413105e-06,-0.0001774800681025,-3.2048707230081546e-06,74,2.252970524242204,3.7047176511455846,8.346619668670813,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
77,76,1316.9534999999996,40.94871517859112,-0.6617211856115367,53.06992632740874,39.26105993422698,124.41649593689743,186.0,204.46666666666667,226.0,0.8333333333333334,0.6728283251936289,1.7333333333333334,1.6,54.636019254700464,15.0,24.0,60.0,174.0,26.0,35.0,77.0,203.0,70.0,77.0,147.0,341.0,218.0,203.0,341.0,695.0,15.0,-1.7763568394002505e-15,21.6,8.879999999999992,-8.881784197001252e-16,-6.6,-5.88,-19.688,24.93333333333333,-12.12,35.288000000000004,-18.387733333333347,10.231111111111105,-23.288,6.494399999999992,-48.861688888888885,0.2068148148148147,0.003661256515775,0.0037181319302951,3.87552499110908e-05,9.127108270058836e-09,2.3428147641149263e-06,1.1537997102461676e-08,77,1.351719144014843,2.3443879527799667,3.168954076770447,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
78,77,7550.533399999998,98.04915965332717,-0.0013876760191578,148.93373030653277,90.66591459384767,434.01657428730766,168.0,202.7558139534884,226.0,0.6991869918699187,0.7933491974037014,7.023255813953488,4.093023255813954,169.6979174886952,86.0,352.0,1944.0,12514.0,604.0,2471.0,13691.0,88241.0,5600.0,20737.0,109213.0,682015.0,60418.0,194609.0,949301.0,5646935.0,86.0,0.0,503.2558139534884,437.4872904272577,-4.263256414560601e-14,-1.186046511627857,47.499729583558526,-171.66680921176726,1357.953488372093,-2167.2704164413203,7783.990680065907,-19967.05048729072,2013.2579772850183,-6843.8861861219775,23017.0189288584,-77140.71289843536,0.2516507980429396,0.0133547137849256,0.0109801522310932,0.0015387874672658,4.463420269333759e-06,3.1305106892840336e-05,4.481700992796174e-06,78,1.642665062981,2.914159024916803,4.78698721820161,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
81,80,35733.33829999999,213.3004908315017,0.6156169742087361,338.0900562576302,152.26084284262393,1054.4914161306667,95.0,147.4103194103194,204.0,0.7467889908256881,0.8928491398762942,14.88943488943489,12.125307125307126,347.82772776189074,407.0,4935.0,75359.0,1286577.0,6060.0,85926.0,1448480.0,26446854.0,114544.0,1798786.0,32104552.0,609089734.0,2462970.0,41448390.0,767674724.0,14933456250.0,407.0,-1.9539925233402758e-13,15520.609336609336,-3558.329612614659,-4.263256414560601e-13,12446.638820638824,24588.43941104379,906193.1300564294,24314.02457002457,39257.98401439185,1150435.821584917,4252088.951111925,33430.398553568055,1552451.8076223547,5665536.614107436,118569385.342446,0.2404761508166901,0.0254012320404974,0.0014638748897399,0.000415534274491,3.1503341038251454e-07,6.56848267980185e-05,7.607001353110705e-08,81,2.2204662075007584,3.118966076089286,6.925558774297499,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
82,81,72432.44249999999,303.6837995559786,-0.0952638008868489,423.6979814853112,261.29698215815364,1696.3127539109232,104.0,161.19272727272727,207.0,0.7051282051282052,0.7871937600375291,21.58909090909091,15.615757575757575,409.07321031815314,825.0,12883.0,241867.0,5025607.0,17811.0,271946.0,5029970.0,103019426.0,489363.0,7354872.0,134941960.0,2747605140.0,15014937.0,224054414.0,4102654634.0,83530406282.0,825.0,9.592326932761353e-14,40689.19515151514,-22114.65245325988,-2.5828228444879638e-12,-6186.258181818183,1487.5652275481073,-1022956.620299428,104839.7018181818,-19790.593996694217,5541243.143647415,-2543652.55127414,-76753.00141487615,-483381.5921741609,-3887084.66084296,-117720014.87560508,0.2138165612043297,0.0092139515759496,2.0890811425127175e-05,1.9417303457379725e-05,1.7948940163757826e-10,6.639475202269467e-07,-3.4745344818438456e-10,82,1.621518847963051,4.003589415187552,6.4918956962319845,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
83,82,351.1875999999999,21.145825591369903,0.3217505543966422,32.45863213384076,13.2511810794359,30.05059053971795,166.0,172.25,179.0,0.8,0.9128709291752768,0.75,0.75,29.630541675777717,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,4.0,0.0,0.75,-0.375,0.0,0.75,-0.375,0.328125,2.75,0.125,0.453125,-0.203125,1.125,0.703125,-0.140625,0.2021484375,0.21875,0.0244140625,0.0054931640625,0.0006103515625,3.129243850708008e-07,2.6702880859375e-05,1.0728836059570312e-06,83,2.449489742783178,0.9258119817189636,2.267766952966369,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
84,83,23002.787799999995,171.13754429146036,-1.2754085351748272,195.5802454445768,160.83655202180768,711.6254715582821,175.0,208.60687022900763,255.0,0.803680981595092,0.5689735622448603,8.335877862595419,10.84351145038168,222.7223574318483,262.0,2841.0,37745.0,561447.0,2184.0,23039.0,302381.0,4447625.0,23226.0,238677.0,3075839.0,44475171.0,276150.0,2796809.0,35581475.0,507703691.0,262.0,-3.1974423109204515e-14,6938.583969465649,1681.430860672446,4.316547119742609e-13,-643.2290076335879,1693.0122953207967,-60707.25403364457,5020.442748091604,-2450.6400559408007,120233.04319064486,-109210.42224321874,-1158.6943651302274,-2254.086945768656,18478.035242826358,-898431.36725077,0.1742180921501843,0.0011320546267182,9.761560081457582e-05,7.105284800807584e-07,4.464659429803018e-12,1.940885702579694e-08,3.883630768504341e-12,84,1.2160186411982907,3.638534505060438,4.424525784796689,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
87,86,132661.11589999998,410.9858620592376,0.2129413646869563,467.3792560529203,387.0902039732499,2020.714525530077,105.0,198.36068828590336,255.0,0.8302197802197803,0.5604114562659015,24.463269358041032,20.954334877564527,529.5500907374108,1511.0,31662.0,827924.0,24363228.0,36964.0,789799.0,20526223.0,594811153.0,1135930.0,24240017.0,616572429.0,17404851407.0,39527542.0,839614879.0,20864197327.0,572867211409.0,1511.0,-3.339550858072471e-12,164467.849106552,122002.47728438402,6.252776074688883e-13,15242.965585704836,-366317.23080686457,1755912.0114770348,231669.7114493712,-308426.1633487674,18971015.71415778,-34815220.51740887,404183.33154922654,6610334.940027258,-109460732.58881377,1200605534.86316,0.1735070373212471,0.001044668485462,0.0004261152784537,4.594495677425172e-06,-1.9018213306149322e-10,-1.484534502183508e-07,-7.182200418490437e-11,87,1.2074169050406112,4.323500667520588,5.220267794918725,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
89,88,526.7813999999998,25.89824144437131,-0.7853981633974484,29.29946377969701,21.63908808922717,58.4935432383077,78.0,103.16666666666669,113.0,1.0,0.674199862463242,0.8333333333333334,1.1666666666666667,29.630541675777717,6.0,7.0,11.0,19.0,5.0,5.0,7.0,11.0,7.0,7.0,9.0,13.0,11.0,11.0,13.0,17.0,6.0,-4.440892098500626e-16,2.833333333333333,-0.4444444444444451,-3.3306690738754696e-16,-0.8333333333333333,-0.2222222222222221,-0.6527777777777777,2.833333333333333,0.2222222222222221,0.5972222222222222,0.3641975308641974,0.4444444444444435,-0.6527777777777778,-0.3641975308641975,-0.344264403292181,0.1574074074074073,0.0021433470507544,0.000317532896408,1.2701315856322704e-05,-8.066171224103727e-10,5.880238822371622e-07,-8.892191584945049e-24,89,1.35400640077266,1.996403199666768,2.703142710871823,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
92,91,2985.0945999999994,61.650145900033294,-0.6392130661800095,94.96597417333484,40.34443346905817,201.98299187379487,206.0,235.35294117647055,255.0,0.9714285714285714,0.9052729561850926,4.264705882352941,3.294117647058824,92.28379760282948,34.0,112.0,472.0,2212.0,145.0,392.0,1472.0,6398.0,773.0,1808.0,6132.0,24698.0,4591.0,9608.0,29672.0,110582.0,34.0,5.3290705182007506e-15,103.05882352941175,-21.79930795847747,0.0,-85.64705882352942,23.32179930795844,-477.8807246081824,154.61764705882354,-7.833910034602074,535.1308772644005,-202.11150489098537,-24.41522491349481,-741.8929371056381,77.3226254474921,-3626.540643881743,0.2229035212700997,0.0239460637326401,0.0001961157049691,1.935325151098437e-05,-1.530045601896882e-10,-1.0721713566412666e-06,1.182446221313627e-09,92,2.353880473899037,2.126898540577589,5.006464944629947,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
96,95,75154.14639999998,309.3367600969787,-1.5226712096515629,427.6732808992277,262.2986886932635,1756.413934990359,95.0,158.98247663551402,219.0,0.7205387205387206,0.7898379533406448,16.44392523364486,22.760514018691588,469.9968089253373,856.0,19483.0,554737.0,18092665.0,14076.0,317036.0,9032404.0,296698328.0,273550.0,5974174.0,166472074.0,5399242930.0,5860536.0,123059462.0,3313729246.0,104922607754.0,856.0,9.947598300641405e-14,111293.90537383176,400352.7479010179,6.039613253960853e-14,-3340.995327102802,62435.78962136438,113003.13243806304,42085.308411214966,-142086.45508341328,4084098.087035363,-20493747.86381904,-21795.07756135888,-609730.4109525144,943441.1140792846,-56105806.43592615,0.2093239772374316,0.0090043964842222,0.0015818758968099,0.0001487269532875,7.039289644261718e-08,1.2952184784195333e-05,1.5776249184136944e-08,96,1.6304819632528016,4.10690593365411,6.696236049598933,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
104,103,42054.71509999999,231.3994950467502,-0.5986009955383217,358.0161298664568,187.35628341891055,1328.2191323222053,159.0,205.58246346555325,255.0,0.7044117647058824,0.8521374746147389,15.77661795407098,13.058455114822548,368.77825057885394,479.0,6255.0,103727.0,2003211.0,7557.0,83909.0,1208871.0,20937221.0,152853.0,1502225.0,18734523.0,282690533.0,3600093.0,32791823.0,363536781.0,4782197471.0,479.0,-9.947598300641405e-14,22046.363256784964,72913.73623720261,-5.133671265866724e-13,-14773.745302713987,-41745.67069529856,-1473470.5369090615,33629.098121085604,-27639.56888263215,1395872.134207839,5227523.699628559,127482.74947372104,-1880023.2793263288,-451726.2139718809,-134253562.39569303,0.2426569853595066,0.019132850482711,0.0034958260551321,0.0003728016824727,-1.809982182877268e-07,-2.903523136562901e-05,-3.851840253575704e-07,104,1.91088402979241,3.709942154890181,7.089269215233286,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
108,107,36435.71349999999,215.3866088428917,1.39844452697444,297.155681292272,171.4438806182268,1049.6685026072823,139.0,197.56626506024097,249.0,0.7771535580524345,0.8167796801043995,10.144578313253012,16.226506024096384,323.0952090328793,415.0,6734.0,134844.0,3028316.0,4210.0,71254.0,1454456.0,33081064.0,51904.0,904338.0,18603512.0,424398360.0,713746.0,12669952.0,261436238.0,5965780258.0,415.0,7.247535904753022e-13,25574.708433734937,10292.700757729865,-3.3395508580724714e-13,2940.409638554217,-8904.667498911305,470924.96013179736,9195.32530120482,2458.999622586747,470028.9223694837,753414.7252871189,636.4119610974034,105697.23991346428,-68523.00827149558,18668732.4249967,0.2018872622147757,0.0102108366512914,6.146036516750473e-05,1.876354640927381e-05,6.155841022319247e-10,1.4318012260757192e-07,-1.6452716786766795e-10,108,1.733253355096305,3.532385778533593,6.122519502137823,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
110,109,145479.46329999997,430.3837887518625,0.2855729558928374,607.923280831764,361.50777522889535,2445.085272770616,118.0,193.8376584188292,253.0,0.7257993867717915,0.8039771485610937,38.31985515992758,21.774894387447198,685.5485436495361,1657.0,36081.0,962177.0,29431773.0,63496.0,1458783.0,40578609.0,1279420899.0,2846730.0,67056839.0,1885141645.0,59642589815.0,138800506.0,3290794287.0,92141706501.0,2892752405643.0,1657.0,-9.947598300641405e-13,176517.03560651783,793190.8271348593,1.5837997580092633e-11,76164.30597465292,391186.28440379736,17706491.54615533,413572.4767652384,-767616.446187768,25416172.89725622,-32246417.41647031,-1981850.0949735336,21151198.504448976,62427897.72933649,2606220155.2741394,0.2149180439203103,0.0105323813504312,0.0015644368243973,0.0002026079618066,7.74744180285425e-08,1.7122484960025957e-05,8.372108546741774e-08,110,1.681632657684461,4.022029341309707,6.763575890511524,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
112,111,38279.4484,220.7689005578665,-0.5740864341160583,255.10329642450145,216.2314902204887,1069.3502350512308,153.0,189.92660550458717,240.0,0.7703180212014135,0.5305985230883966,14.963302752293576,13.11697247706422,297.63580446579334,436.0,5719.0,91205.0,1607893.0,6524.0,82982.0,1310276.0,23163824.0,116142.0,1457588.0,22847558.0,403667222.0,2265500.0,28239230.0,440351396.0,7773084776.0,436.0,3.979039320256561e-13,16189.034403669726,-13142.712177005287,6.306066779870889e-13,-2593.128440366971,13575.96124063632,-91310.39770021554,18521.41284403669,11760.114426395092,561068.4267129347,511946.1495826703,-26650.92382796058,-263373.8917317682,772258.8365343042,-9534925.560376622,0.1825943062858052,0.0008948641753424,0.0004369707050569,1.0971795321141036e-05,4.485513279221167e-10,6.903509005235429e-08,-6.131454473100061e-10,112,1.1797694043748006,4.191832289269175,4.945395483150151,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
113,112,86392.14959999998,331.65931499868367,-0.5955267094043452,395.5630348289778,318.11940597085027,1601.9468485137438,164.0,224.5010162601626,255.0,0.8118811881188119,0.5943327375459004,17.7510162601626,16.776422764227643,425.8971652875844,984.0,16508.0,360016.0,9146114.0,17467.0,275055.0,5547349.0,131760591.0,407479.0,5990973.0,109748979.0,2369297589.0,11109001.0,154965729.0,2607613147.0,51078636201.0,984.0,-1.2931877790833825e-12,83070.8130081301,319071.22532883834,5.684341886080801e-13,-17978.77642276423,-240061.76181505708,-3329803.055903174,97421.99898373985,-206783.86630808387,5766269.362016286,-2155986.4428234035,417155.66920938296,-3396436.275241599,-10101601.932754133,-291613468.6931832,0.1864102179504903,0.0015987953907162,0.0023588227722612,4.766371809906251e-05,-1.162872954719254e-08,-1.2996825983058208e-06,-1.0963352480150377e-08,113,1.2434420139248714,4.049789053737914,5.035677856950771,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
115,114,253733.04099999997,568.3862609239499,-0.1520629177836054,842.6697443126678,457.0640638423217,3715.752594298462,77.0,161.32145328719724,255.0,0.6749182624941616,0.8401203765207862,45.65882352941176,25.572318339100345,921.7432404417186,2890.0,73904.0,2343342.0,84075008.0,131954.0,3219985.0,98398679.0,3479851867.0,7462082.0,176812479.0,5255406265.0,183544060149.0,476313812.0,10966568617.0,315980981555.0,10822859096035.0,2890.0,3.495870259939693e-12,453445.385467128,959020.90549299,5.6530780057073564e-11,-154384.69411764713,-699610.7577366102,-2365493.922767011,1437217.5999999994,87789.6322491326,210752468.7170451,670821735.8969535,4360597.256470605,-260354566.0333923,-1072275006.8928734,-37394805142.47408,0.2263697735260745,0.0152405859032521,0.0002093665142378,7.191804718561612e-05,5.184867293454973e-09,5.7850039320270745e-06,-7.1411654183443404e-09,115,1.84365783918504,4.409500423358921,8.129610022415424,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
117,116,2721.7038999999995,58.86748707512422,-1.422062825368861,87.09391418298858,63.59563447725866,229.76003917520512,164.0,215.83870967741936,244.0,0.6078431372549019,0.6832376518911075,3.967741935483871,4.548387096774194,88.89162502733313,31.0,141.0,807.0,5145.0,123.0,548.0,2922.0,17288.0,579.0,2598.0,13488.0,77226.0,2985.0,13400.0,68190.0,380924.0,31.0,-1.4210854715202004e-14,165.67741935483872,-32.67845993756512,0.0,-11.451612903225804,-175.79500520291364,-16.55416065254587,90.96774193548389,55.357960457856365,619.5942063039173,585.074181312606,-34.19562955254942,-295.02638380719003,-1375.0614041261647,-2907.449205357153,0.2670605216340506,0.0066117539855026,0.0098758871227142,0.0015582168828147,-4.652136117183603e-06,-0.0001104156377463,-3.965121213372822e-06,117,1.3694951689511443,2.638072261770989,3.612827217839389,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
119,118,45478.79419999999,240.63540724987283,-1.252657411031331,260.9854480990129,235.3048057123969,1090.696730988128,111.0,185.1988416988417,246.0,0.809375,0.4325681329329637,12.718146718146718,16.936293436293436,296.3054167577771,518.0,8773.0,173239.0,3751243.0,6588.0,110180.0,2136586.0,45455912.0,104664.0,1748346.0,33438996.0,699724986.0,1872858.0,31332368.0,592908442.0,12234479084.0,518.0,5.933031843596838e-13,24656.89768339768,-17976.447399412635,2.8421709430404014e-14,-1396.3011583011582,-19396.68702016964,-65886.05716925877,20876.849420849427,11242.509771768468,744706.0193611378,1332145.665147767,10696.223997853347,-138295.9206871955,-918114.7655417384,-8759284.221781094,0.1696968854975593,0.0003067788471785,0.0001989181510372,3.2455953350026275e-06,-1.9494776367344463e-11,-4.416469732347773e-08,8.01293634737316e-11,119,1.1091377726386276,4.179147684028493,4.635250553791241,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
120,119,80334.16349999998,319.8196894523852,-0.1755613081850618,410.58998182048055,284.0088071420137,1593.9086593081026,84.0,162.38688524590165,223.0,0.7689075630252101,0.7221762853982828,23.16502732240437,19.87431693989071,429.8982141158532,915.0,18185.0,415701.0,10295645.0,21196.0,411407.0,9386411.0,233683343.0,599068.0,11510395.0,261556439.0,6502517431.0,18583102.0,357725123.0,8130252191.0,202140073259.0,915.0,-2.216893335571513e-12,54286.54644808743,-123944.48559228417,3.694822225952521e-13,-9849.0218579235,148171.14095374607,-1979205.039699261,108062.08087431696,60633.42032906311,4662975.686583282,2619022.6529410994,-300846.6999169873,40441.3471382879,13866120.993097046,-52394709.74731088,0.1939127801038005,0.0046791370945474,0.0010120639600746,4.259369286885566e-05,1.8847063824447565e-11,1.2238101084509568e-06,-8.843433941776775e-09,120,1.445694540082245,3.8819959811026186,5.612180394501274,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
121,120,399124.7073999999,712.8684035237717,1.097693103344231,1099.302751088892,594.9503192324855,4245.191057730539,17.0,89.98416190057193,169.0,0.7089831565814099,0.8408894145762815,37.35789705235372,59.29630444346678,1050.944813965034,4546.0,269561.0,19320639.0,1514647775.0,169829.0,11191843.0,835784701.0,66378078817.0,8064071.0,564144105.0,42845884787.0,3399327319611.0,451483223.0,32657976325.0,2491931936827.0,196184451400963.0,4546.0,-3.353761712787673e-12,3336667.87791465,-26698865.81744436,-2.935962584160734e-11,1121610.9126704787,-19008506.037337057,1344499712.7973228,1719616.701495821,2172445.913587826,1059794619.2809808,-16264182905.396448,21743961.351151016,947213114.55051,-6778227832.327423,835148156270.4935,0.2446654504121853,0.0179047231221254,0.0037639880544298,0.0003136823587478,2.2427471771504883e-08,1.6439716110652727e-05,-3.401081751735315e-07,121,1.84772192828982,3.861712393174265,7.135370669616648,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
122,121,88235.88449999999,335.1796792916963,-0.0703383311796013,416.15478807935233,309.84665785130534,1660.4403917520517,121.0,194.12039800995024,255.0,0.8157467532467533,0.6675704231409567,25.41990049751244,22.63283582089552,462.55923436896165,1005.0,22746.0,583764.0,16023936.0,25547.0,574330.0,14765440.0,407530594.0,773031.0,17616340.0,456113582.0,12644279380.0,25709759.0,598084792.0,15623106142.0,435005721976.0,1005.0,-5.826450433232823e-13,68957.51641791046,-309707.0655558029,1.4566126083082054e-12,-3871.056716417913,101443.18820227236,-735314.4385759686,123628.80199004976,317260.0456404545,4963861.145115519,21831394.805209503,-225875.7919200012,-490021.0857125889,12237481.18773361,98411280.48722766,0.1906748035028442,0.002988666657174,0.0018263500545747,1.5157767745922862e-05,1.3816082777390674e-09,8.284990824197715e-07,-2.1098902209552317e-09,122,1.3430991670694865,3.989958638744387,5.358910124339288,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
124,123,30114.336699999996,195.8130852366853,0.662674911349722,333.7926896747082,136.49167239166647,1004.0931877498203,132.0,206.798833819242,255.0,0.7145833333333333,0.9125740396792442,16.580174927113703,10.871720116618077,343.6376441835207,343.0,3729.0,53665.0,891651.0,5687.0,72816.0,1161868.0,20573106.0,112921.0,1615256.0,27427984.0,503940914.0,2485037.0,38478372.0,680594296.0,12799405410.0,343.0,3.588240815588506e-13,13124.355685131191,22851.49650230774,-2.700062395888381e-13,10988.527696793006,33164.517309964394,811366.4348516604,18629.545189504373,23227.06990284661,945718.8040651483,3827145.419346449,-4975.169053710572,1244107.2744006503,3447923.0692151897,88615686.59413017,0.2699037040232859,0.0370845621362964,0.0027607300454092,0.0006146047041108,7.533738113701541e-07,8.91223424315562e-05,-2.7084931048131165e-07,124,2.445516886311432,3.0081341467613982,7.35644285219503,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
125,124,965.7658999999998,35.06638468443453,0.9597836651894018,38.20169693360669,34.46154447004129,92.0923621588718,209.0,228.45454545454547,249.0,0.9166666666666666,0.4315383352117126,1.0,1.5454545454545454,41.903913898346055,11.0,17.0,37.0,89.0,11.0,18.0,36.0,78.0,21.0,36.0,70.0,144.0,47.0,84.0,162.0,324.0,11.0,8.881784197001252e-16,10.727272727272728,-1.3388429752066102,0.0,1.0,-4.090909090909091,0.8016528925619832,10.0,1.545454545454546,6.338842975206611,-0.3749060856498869,6.0,3.727272727272727,-2.851239669421487,1.3651389932381663,0.1712997746055597,0.0003093317136694,0.0022948982374181,2.289533402545698e-05,5.247958347364871e-09,-5.346242764198455e-08,-3.8707343988341794e-11,125,1.108531190957412,2.4106877325089857,2.6723225431446096,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
127,126,123793.62899999996,397.012523516669,-1.0606052712736154,618.8061004679162,294.7545739127079,2423.795902485539,94.0,181.3177304964539,255.0,0.7150101419878296,0.8792677565829169,26.25886524822695,35.49148936170213,683.2394289705475,1410.0,50043.0,2089589.0,95732793.0,37025.0,1187442.0,46811522.0,2069618910.0,1130303.0,32888604.0,1218044364.0,51501945924.0,37896569.0,1008036942.0,35076339266.0,1413662902554.0,1410.0,-4.106937012693379e-12,313488.39787234034,-682173.0400362164,1.3677947663381929e-12,-126630.3936170213,929888.5606760224,-64696654.18309821,158068.51418439718,-577192.0153613999,42300065.92203444,-568727640.8169249,-85304.79457773769,-29553903.73057888,327230457.72528726,-15009414761.797672,0.2371897349513291,0.0223391365122101,0.0016807036220738,0.0004125762713826,3.3977663699523165e-07,6.0866166427748295e-05,5.0842442212278866e-08,127,2.09939439532218,3.916890768615181,8.223098526719896,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
